customer_id,total_spent,total_orders,avg_basket,days_since_last,area,cluster,segment_label
51670882,6662.05,5,1332.41,162,Dehradun,0,👑 Champions
51812283,342.94,1,342.94,352,Katni,1,🆕 New Customers
51833636,668.79,2,334.395,306,Anand,1,🆕 New Customers
51872499,1366.7199999999998,2,683.3599999999999,97,Bareilly,3,💤 At-Risk Customers
51945420,2365.49,2,1182.745,222,Tiruppur,2,💛 Loyal Customers
51994597,3007.42,2,1503.71,2,Mira-Bhayandar,2,💛 Loyal Customers
52001314,1608.12,2,804.06,317,Kota,1,🆕 New Customers
52032226,2896.67,2,1448.335,184,Jodhpur,2,💛 Loyal Customers
52048413,928.86,1,928.86,226,Jalna,3,💤 At-Risk Customers
52075070,1105.5,2,552.75,86,Kadapa,3,💤 At-Risk Customers
52085702,2899.45,4,724.8625,11,Fatehpur,0,👑 Champions
52215833,1312.98,2,656.49,245,Sirsa,3,💤 At-Risk Customers
52279849,327.09000000000003,1,327.09000000000003,482,Anantapur,1,🆕 New Customers
52337289,672.73,1,672.73,594,Morena,1,🆕 New Customers
52409516,1458.34,4,364.585,13,Jabalpur,3,💤 At-Risk Customers
52417972,852.51,3,284.17,135,Madhyamgram,3,💤 At-Risk Customers
52428250,4807.96,3,1602.6533333333334,32,Bulandshahr,0,👑 Champions
52613657,3735.45,2,1867.725,62,Sultan Pur Majra,2,💛 Loyal Customers
52672659,932.61,1,932.61,208,Vadodara,3,💤 At-Risk Customers
52678787,642.56,1,642.56,14,Ghaziabad,3,💤 At-Risk Customers
52757321,5518.379999999999,4,1379.5949999999998,42,Bulandshahr,0,👑 Champions
52770036,1538.9299999999998,3,512.9766666666666,293,Bathinda,3,💤 At-Risk Customers
52815265,237.62,1,237.62,594,Pudukkottai,1,🆕 New Customers
52862822,2818.6499999999996,1,2818.6499999999996,267,Anand,2,💛 Loyal Customers
52913011,2694.35,2,1347.175,71,Dhule,2,💛 Loyal Customers
52915166,635.64,1,635.64,305,Dehri,1,🆕 New Customers
53025962,2596.79,2,1298.395,9,Dibrugarh,3,💤 At-Risk Customers
53076417,1123.6599999999999,2,561.8299999999999,359,Malda,1,🆕 New Customers
53100521,87.3,1,87.3,169,Gandhidham,3,💤 At-Risk Customers
53292177,3673.45,3,1224.4833333333333,323,Panihati,2,💛 Loyal Customers
53299455,3948.74,3,1316.2466666666667,81,Bijapur,0,👑 Champions
53332493,616.6700000000001,3,205.5566666666667,58,Surendranagar Dudhrej,3,💤 At-Risk Customers
53354003,3433.14,2,1716.57,151,Raiganj,2,💛 Loyal Customers
53392567,1173.96,2,586.98,397,Aligarh,1,🆕 New Customers
53399500,1728.66,1,1728.66,63,Kadapa,2,💛 Loyal Customers
53538932,1464.92,2,732.46,184,Thoothukudi,3,💤 At-Risk Customers
53557741,1765.02,1,1765.02,256,Hospet,2,💛 Loyal Customers
53624677,1883.16,3,627.72,47,Udaipur,3,💤 At-Risk Customers
53636086,4565.23,4,1141.3075,30,Bally,0,👑 Champions
53640286,506.02000000000004,2,253.01000000000002,34,Mathura,3,💤 At-Risk Customers
53782978,488.01,1,488.01,535,Junagadh,1,🆕 New Customers
53815931,1879.1,1,1879.1,351,Jaipur,2,💛 Loyal Customers
53974737,2401.77,2,1200.885,93,Panipat,3,💤 At-Risk Customers
54038173,863.18,1,863.18,257,Jehanabad,1,🆕 New Customers
54057428,874.78,1,874.78,62,Panvel,3,💤 At-Risk Customers
54139038,4626.79,3,1542.2633333333333,49,Dibrugarh,0,👑 Champions
54145987,3174.38,3,1058.1266666666668,22,Agartala,0,👑 Champions
54216497,2804.25,1,2804.25,417,Guwahati,2,💛 Loyal Customers
54222320,3148.26,2,1574.13,501,Pali,2,💛 Loyal Customers
54338574,1265.54,2,632.77,100,Guntur,3,💤 At-Risk Customers
54347213,1709.46,2,854.73,191,Lucknow,3,💤 At-Risk Customers
54375571,863.18,1,863.18,422,Korba,1,🆕 New Customers
54580166,2720.45,3,906.8166666666666,136,Silchar,3,💤 At-Risk Customers
54619715,3992.3599999999997,2,1996.1799999999998,312,Panchkula,2,💛 Loyal Customers
54680459,607.67,1,607.67,370,Vijayanagaram,1,🆕 New Customers
54730270,4092.53,4,1023.1325,62,Salem,0,👑 Champions
54748429,1668.1599999999999,2,834.0799999999999,51,Visakhapatnam,3,💤 At-Risk Customers
54797119,1494.83,3,498.27666666666664,130,Bilaspur,3,💤 At-Risk Customers
54799731,1192.65,1,1192.65,394,Jaipur,1,🆕 New Customers
54837637,1979.76,1,1979.76,392,Ichalkaranji,2,💛 Loyal Customers
54877984,1706.7399999999998,2,853.3699999999999,203,Visakhapatnam,3,💤 At-Risk Customers
54885705,1451.3,2,725.65,245,Amritsar,3,💤 At-Risk Customers
54893418,4131.26,2,2065.63,492,Dibrugarh,2,💛 Loyal Customers
54923640,4611.2,6,768.5333333333333,2,Gandhidham,0,👑 Champions
54952806,3794.1399999999994,3,1264.7133333333331,74,Coimbatore,0,👑 Champions
55007963,136.6,1,136.6,59,Chennai,3,💤 At-Risk Customers
55028958,1880.3400000000001,3,626.7800000000001,261,Howrah,3,💤 At-Risk Customers
55042740,2903.5,3,967.8333333333334,218,Kadapa,3,💤 At-Risk Customers
55056284,2345.85,2,1172.925,235,Ichalkaranji,2,💛 Loyal Customers
55060796,4518.54,3,1506.18,213,Satara,0,👑 Champions
55094848,1959.98,1,1959.98,191,Madanapalle,2,💛 Loyal Customers
55170753,2253.98,2,1126.99,9,Miryalaguda,3,💤 At-Risk Customers
55278329,1441.9,1,1441.9,403,Bhubaneswar,2,💛 Loyal Customers
55404382,2938.24,2,1469.12,3,Guntakal,2,💛 Loyal Customers
55425478,3259.8100000000004,3,1086.6033333333335,43,Surendranagar Dudhrej,0,👑 Champions
55472026,1775.57,2,887.785,48,Allahabad,3,💤 At-Risk Customers
55552600,1690.3500000000001,1,1690.3500000000001,441,Gorakhpur,2,💛 Loyal Customers
55693909,941.4,3,313.8,276,Narasaraopet,3,💤 At-Risk Customers
55733729,2736.87,1,2736.87,121,Anantapuram,2,💛 Loyal Customers
55803572,309.0,1,309.0,296,Rewa,1,🆕 New Customers
55936462,1553.31,1,1553.31,218,Berhampur,2,💛 Loyal Customers
55971849,506.31,2,253.155,320,Rewa,1,🆕 New Customers
56195475,2471.8999999999996,3,823.9666666666666,65,Ahmedabad,3,💤 At-Risk Customers
56248757,801.81,1,801.81,67,Chapra,3,💤 At-Risk Customers
56250563,918.58,1,918.58,465,Jabalpur,1,🆕 New Customers
56352626,1648.41,1,1648.41,419,Nagercoil,2,💛 Loyal Customers
56441247,1602.42,4,400.605,303,Meerut,3,💤 At-Risk Customers
56457995,680.75,2,340.375,49,Amroha,3,💤 At-Risk Customers
56480776,136.6,1,136.6,153,Udaipur,3,💤 At-Risk Customers
56548063,2463.21,3,821.07,69,Thanjavur,3,💤 At-Risk Customers
56572297,2253.01,3,751.0033333333334,158,Ulhasnagar,3,💤 At-Risk Customers
56604077,1377.62,2,688.81,68,Ghaziabad,3,💤 At-Risk Customers
56764791,325.08,1,325.08,497,Hindupur,1,🆕 New Customers
56780331,5479.4,3,1826.4666666666665,312,Gaya,0,👑 Champions
57063557,1652.42,1,1652.42,440,Raurkela Industrial Township,2,💛 Loyal Customers
57081917,3044.95,5,608.99,3,Howrah,0,👑 Champions
57102800,892.15,3,297.3833333333333,93,Ichalkaranji,3,💤 At-Risk Customers
57207678,1755.96,1,1755.96,137,Chandrapur,2,💛 Loyal Customers
57213543,1598.92,1,1598.92,445,Gandhinagar,2,💛 Loyal Customers
57217288,2771.52,1,2771.52,95,Karimnagar,2,💛 Loyal Customers
57291761,8426.84,6,1404.4733333333334,9,Pallavaram,0,👑 Champions
57331847,3032.7799999999997,2,1516.3899999999999,177,Amravati,2,💛 Loyal Customers
57340963,4114.1900000000005,4,1028.5475000000001,116,Proddatur,0,👑 Champions
57360162,4263.7,3,1421.2333333333333,111,Bally,0,👑 Champions
57392064,1988.8000000000002,4,497.20000000000005,200,Udupi,3,💤 At-Risk Customers
57474553,2132.2,2,1066.1,10,Moradabad,3,💤 At-Risk Customers
57505804,1961.6,3,653.8666666666667,40,Orai,3,💤 At-Risk Customers
57523973,4526.06,3,1508.6866666666667,140,Suryapet,0,👑 Champions
57526322,3019.06,4,754.765,22,Kishanganj,0,👑 Champions
57537308,2930.3499999999995,3,976.7833333333332,115,Jorhat,0,👑 Champions
57548210,58.59,1,58.59,372,Erode,1,🆕 New Customers
57566548,2727.2,3,909.0666666666666,18,Arrah,3,💤 At-Risk Customers
57579640,1255.44,1,1255.44,3,Siwan,3,💤 At-Risk Customers
57642258,2111.34,3,703.7800000000001,71,Etawah,3,💤 At-Risk Customers
57658033,940.72,2,470.36,504,Yamunanagar,1,🆕 New Customers
57662767,4383.5,2,2191.75,38,Kalyan-Dombivli,2,💛 Loyal Customers
57674875,3183.41,2,1591.705,290,Burhanpur,2,💛 Loyal Customers
57765367,1126.33,2,563.165,243,Sultan Pur Majra,3,💤 At-Risk Customers
57770044,1046.65,2,523.325,55,Ajmer,3,💤 At-Risk Customers
57833505,6747.530000000001,5,1349.506,306,Thrissur,0,👑 Champions
57892837,1614.05,3,538.0166666666667,227,Bally,3,💤 At-Risk Customers
57896058,1101.24,1,1101.24,461,Begusarai,1,🆕 New Customers
57956497,2234.3199999999997,2,1117.1599999999999,324,Kurnool,2,💛 Loyal Customers
57967753,4021.1499999999996,3,1340.3833333333332,40,Davanagere,0,👑 Champions
58085779,702.54,1,702.54,420,Berhampur,1,🆕 New Customers
58111297,5753.23,3,1917.743333333333,55,Sambalpur,0,👑 Champions
58115779,3585.93,2,1792.965,286,Katni,2,💛 Loyal Customers
58152923,1336.44,1,1336.44,366,Kishanganj,1,🆕 New Customers
58170168,1120.8,3,373.59999999999997,6,Sasaram,3,💤 At-Risk Customers
58214883,1584.06,2,792.03,188,Darbhanga,3,💤 At-Risk Customers
58415368,475.04,1,475.04,547,Shahjahanpur,1,🆕 New Customers
58505903,967.1500000000001,2,483.57500000000005,74,Kottayam,3,💤 At-Risk Customers
58513300,2596.15,2,1298.075,105,Jodhpur,2,💛 Loyal Customers
58631874,597.91,1,597.91,186,Avadi,3,💤 At-Risk Customers
58644651,920.19,3,306.73,216,Secunderabad,3,💤 At-Risk Customers
58873572,117.18,1,117.18,516,Nanded,1,🆕 New Customers
58929595,816.23,2,408.115,91,Hubli–Dharwad,3,💤 At-Risk Customers
58942207,1300.5800000000002,2,650.2900000000001,424,Patna,1,🆕 New Customers
58974323,1502.86,2,751.43,161,Burhanpur,3,💤 At-Risk Customers
58979427,2105.52,2,1052.76,31,Jalna,3,💤 At-Risk Customers
59009727,3004.2599999999998,2,1502.1299999999999,176,Adoni,2,💛 Loyal Customers
59094034,4246.88,4,1061.72,107,Nangloi Jat,0,👑 Champions
59095971,709.82,1,709.82,71,Amroha,3,💤 At-Risk Customers
59110513,3215.74,4,803.935,19,Raebareli,0,👑 Champions
59141605,3449.29,3,1149.7633333333333,48,Motihari,0,👑 Champions
59197894,1266.42,1,1266.42,55,Akola,3,💤 At-Risk Customers
59207798,131.98000000000002,2,65.99000000000001,46,Ballia,3,💤 At-Risk Customers
59216664,781.13,2,390.565,39,Deoghar,3,💤 At-Risk Customers
59222551,1895.9,1,1895.9,420,Jamshedpur,2,💛 Loyal Customers
59240916,1006.6600000000001,2,503.33000000000004,225,Faridabad,3,💤 At-Risk Customers
59252433,2126.87,4,531.7175,41,Karaikudi,3,💤 At-Risk Customers
59323931,488.01,1,488.01,325,Bijapur,1,🆕 New Customers
59329145,3630.81,4,907.7025,116,Gulbarga,0,👑 Champions
59345983,2127.2400000000002,1,2127.2400000000002,271,Saharanpur,2,💛 Loyal Customers
59353207,3094.95,2,1547.475,90,Khammam,2,💛 Loyal Customers
59398136,2456.49,4,614.1225,22,Machilipatnam,0,👑 Champions
59427862,948.06,1,948.06,438,Erode,1,🆕 New Customers
59436131,3446.56,4,861.64,298,Imphal,0,👑 Champions
59485034,2824.19,2,1412.095,35,Agartala,2,💛 Loyal Customers
59517074,424.28,1,424.28,213,Ichalkaranji,3,💤 At-Risk Customers
59518795,1951.02,3,650.34,95,Jodhpur,3,💤 At-Risk Customers
59545278,4234.56,3,1411.5200000000002,172,Yamunanagar,0,👑 Champions
59619739,327.09000000000003,1,327.09000000000003,380,Delhi,1,🆕 New Customers
59620534,1635.8200000000002,4,408.95500000000004,75,Ambattur,3,💤 At-Risk Customers
59643062,265.29,1,265.29,281,Aligarh,1,🆕 New Customers
59677346,943.01,2,471.505,168,Bongaigaon,3,💤 At-Risk Customers
59769142,2020.92,2,1010.46,52,Bellary,3,💤 At-Risk Customers
59815512,3147.9300000000003,2,1573.9650000000001,185,Jalna,2,💛 Loyal Customers
59830126,40.7,1,40.7,12,Howrah,3,💤 At-Risk Customers
59840071,2321.86,2,1160.93,258,Deoghar,2,💛 Loyal Customers
59890331,1760.3200000000002,3,586.7733333333334,58,Chennai,3,💤 At-Risk Customers
59909004,1837.16,1,1837.16,138,Haridwar,2,💛 Loyal Customers
59930550,722.42,1,722.42,149,Agra,3,💤 At-Risk Customers
60049160,3691.97,2,1845.985,61,Bardhaman,2,💛 Loyal Customers
60062501,2087.49,2,1043.745,159,Bhilwara,3,💤 At-Risk Customers
60210778,1836.12,1,1836.12,230,Motihari,2,💛 Loyal Customers
60275891,1937.88,1,1937.88,320,Amaravati,2,💛 Loyal Customers
60300263,849.5099999999999,2,424.75499999999994,374,Rewa,1,🆕 New Customers
60319216,1014.1600000000001,2,507.08000000000004,446,Ahmedabad,1,🆕 New Customers
60371334,1954.29,2,977.145,267,Purnia,3,💤 At-Risk Customers
60379302,5290.29,2,2645.145,273,Patiala,2,💛 Loyal Customers
60385293,3165.5699999999997,3,1055.1899999999998,278,Medininagar,0,👑 Champions
60399360,2781.34,2,1390.67,48,Jamnagar,2,💛 Loyal Customers
60446619,230.39999999999998,2,115.19999999999999,75,Guntakal,3,💤 At-Risk Customers
60495351,1704.62,3,568.2066666666666,110,Srikakulam,3,💤 At-Risk Customers
60561655,2118.45,2,1059.225,308,Nashik,2,💛 Loyal Customers
60565603,537.64,2,268.82,134,Madhyamgram,3,💤 At-Risk Customers
60591625,186.08,1,186.08,22,Delhi,3,💤 At-Risk Customers
60620291,2322.62,2,1161.31,104,Karaikudi,3,💤 At-Risk Customers
60656482,2809.51,3,936.5033333333334,322,Haldia,3,💤 At-Risk Customers
60698094,1735.8000000000002,3,578.6,149,Malegaon,3,💤 At-Risk Customers
60700850,2833.22,2,1416.61,326,Tezpur,2,💛 Loyal Customers
60728956,877.89,1,877.89,331,Khandwa,1,🆕 New Customers
60732869,2837.9700000000003,3,945.9900000000001,292,Rajahmundry,3,💤 At-Risk Customers
60757351,2539.84,3,846.6133333333333,233,Salem,3,💤 At-Risk Customers
60834500,3267.1,2,1633.55,292,Khammam,2,💛 Loyal Customers
60904312,2911.8599999999997,3,970.6199999999999,116,Mumbai,0,👑 Champions
60967677,4577.69,3,1525.8966666666665,29,Agartala,0,👑 Champions
60974181,1028.82,1,1028.82,384,Bahraich,1,🆕 New Customers
61002154,1165.74,1,1165.74,549,Imphal,1,🆕 New Customers
61015113,4228.860000000001,2,2114.4300000000003,198,Amroha,2,💛 Loyal Customers
61024977,395.82,1,395.82,285,Dindigul,1,🆕 New Customers
61121421,2434.29,3,811.43,256,Tirunelveli,3,💤 At-Risk Customers
61182897,630.84,1,630.84,43,Satara,3,💤 At-Risk Customers
61226563,4127.92,5,825.5840000000001,217,Vadodara,0,👑 Champions
61226835,1592.5500000000002,1,1592.5500000000002,279,Kishanganj,2,💛 Loyal Customers
61320989,4579.27,4,1144.8175,32,Aurangabad,0,👑 Champions
61406908,598.83,1,598.83,288,Deoghar,1,🆕 New Customers
61516967,6132.35,3,2044.1166666666668,238,Erode,0,👑 Champions
61522288,1689.76,2,844.88,101,Tiruppur,3,💤 At-Risk Customers
61618079,5989.530000000001,6,998.2550000000001,36,Ambala,0,👑 Champions
61753272,4750.15,6,791.6916666666666,5,Anantapur,0,👑 Champions
61763552,5468.43,4,1367.1075,255,Panihati,0,👑 Champions
61851054,2368.0099999999998,2,1184.0049999999999,306,Tadipatri,2,💛 Loyal Customers
61877649,2395.8199999999997,3,798.6066666666666,106,Nagaon,3,💤 At-Risk Customers
61982521,4205.35,5,841.07,198,Faridabad,0,👑 Champions
62068277,1786.77,3,595.59,200,Hosur,3,💤 At-Risk Customers
62243869,3302.06,4,825.515,197,Raebareli,0,👑 Champions
62323608,5663.8,4,1415.95,144,Nandyal,0,👑 Champions
62416456,2607.03,3,869.0100000000001,12,Medininagar,3,💤 At-Risk Customers
62419778,513.5999999999999,1,513.5999999999999,304,Jamnagar,1,🆕 New Customers
62510499,2339.75,2,1169.875,298,Kozhikode,2,💛 Loyal Customers
62526567,2453.6400000000003,3,817.8800000000001,38,Chittoor,3,💤 At-Risk Customers
62526813,77.11,1,77.11,90,Nashik,3,💤 At-Risk Customers
62541176,2015.04,1,2015.04,196,Tirupati,2,💛 Loyal Customers
62600289,5030.110000000001,4,1257.5275000000001,39,Udaipur,0,👑 Champions
62629494,6400.29,3,2133.43,158,Jorhat,0,👑 Champions
62679120,2117.84,3,705.9466666666667,246,Siwan,3,💤 At-Risk Customers
62742797,358.16,1,358.16,234,Fatehpur,1,🆕 New Customers
62807542,2545.96,2,1272.98,560,Patiala,1,🆕 New Customers
62816600,1176.66,1,1176.66,106,Kavali,3,💤 At-Risk Customers
62828341,558.24,1,558.24,51,Howrah,3,💤 At-Risk Customers
62868582,261.03,1,261.03,378,Asansol,1,🆕 New Customers
62917794,3269.56,2,1634.78,344,Bharatpur,2,💛 Loyal Customers
62971413,3401.0699999999997,2,1700.5349999999999,147,Amritsar,2,💛 Loyal Customers
63025744,490.65000000000003,1,490.65000000000003,569,Panipat,1,🆕 New Customers
63060947,394.78,1,394.78,354,Hindupur,1,🆕 New Customers
63083547,943.55,2,471.775,25,Jhansi,3,💤 At-Risk Customers
63092485,639.6,1,639.6,563,Alappuzha,1,🆕 New Customers
63184222,374.68,1,374.68,477,Kharagpur,1,🆕 New Customers
63217390,415.75,1,415.75,53,Deoghar,3,💤 At-Risk Customers
63238941,4441.38,4,1110.345,73,Gwalior,0,👑 Champions
63262519,3710.62,4,927.655,238,Karaikudi,0,👑 Champions
63292875,702.71,1,702.71,417,Noida,1,🆕 New Customers
63310076,5631.91,5,1126.382,101,Etawah,0,👑 Champions
63339001,2036.62,3,678.8733333333333,122,Noida,3,💤 At-Risk Customers
63349378,1405.42,1,1405.42,367,Mango,2,💛 Loyal Customers
63360864,4345.1,5,869.0200000000001,110,Bhopal,0,👑 Champions
63368244,3437.9399999999996,4,859.4849999999999,36,Danapur,0,👑 Champions
63376126,275.03,1,275.03,487,Kollam,1,🆕 New Customers
63402854,4354.35,2,2177.175,158,Kollam,2,💛 Loyal Customers
63451391,709.82,1,709.82,590,Surendranagar Dudhrej,1,🆕 New Customers
63571453,1572.79,3,524.2633333333333,153,Kanpur,3,💤 At-Risk Customers
63624332,2215.38,1,2215.38,197,Rewa,2,💛 Loyal Customers
63630649,657.3000000000001,2,328.65000000000003,245,Vijayawada,3,💤 At-Risk Customers
63793401,3265.23,3,1088.41,1,Kavali,0,👑 Champions
63802820,4979.87,4,1244.9675,29,Orai,0,👑 Champions
63858550,1248.35,2,624.175,134,Ichalkaranji,3,💤 At-Risk Customers
63870636,2127.2400000000002,1,2127.2400000000002,488,Aurangabad,2,💛 Loyal Customers
63948546,2129.28,3,709.7600000000001,150,Bhubaneswar,3,💤 At-Risk Customers
63971358,4519.18,3,1506.3933333333334,103,Mau,0,👑 Champions
64017365,715.72,1,715.72,584,Delhi,1,🆕 New Customers
64106072,77.11,1,77.11,521,Deoghar,1,🆕 New Customers
64141971,7393.650000000001,5,1478.73,214,Anantapur,0,👑 Champions
64151769,4286.9800000000005,2,2143.4900000000002,1,Mysore,2,💛 Loyal Customers
64162093,780.25,3,260.0833333333333,118,Korba,3,💤 At-Risk Customers
64197854,1983.46,3,661.1533333333333,231,Bellary,3,💤 At-Risk Customers
64298209,537.24,1,537.24,115,Jodhpur,3,💤 At-Risk Customers
64316806,2212.62,3,737.54,69,Karnal,3,💤 At-Risk Customers
64403005,197.39,1,197.39,102,Darbhanga,3,💤 At-Risk Customers
64489709,2929.6499999999996,1,2929.6499999999996,440,North Dumdum,2,💛 Loyal Customers
64497538,3721.63,4,930.4075,180,Bongaigaon,0,👑 Champions
64535602,5207.3,3,1735.7666666666667,55,Jalgaon,0,👑 Champions
64562786,3484.1299999999997,4,871.0324999999999,18,Firozabad,0,👑 Champions
64722323,130.01,1,130.01,484,Dibrugarh,1,🆕 New Customers
64748953,2556.06,1,2556.06,447,Hapur,2,💛 Loyal Customers
64795608,3070.88,3,1023.6266666666667,1,Udupi,0,👑 Champions
64823226,1531.52,1,1531.52,469,Tirupati,2,💛 Loyal Customers
64846124,2179.23,1,2179.23,215,Bidar,2,💛 Loyal Customers
64906311,386.92,1,386.92,125,Sikar,3,💤 At-Risk Customers
64932019,3911.6400000000003,2,1955.8200000000002,119,Hindupur,2,💛 Loyal Customers
64940409,2571.23,3,857.0766666666667,161,Gurgaon,3,💤 At-Risk Customers
65121696,264.89,1,264.89,595,Mirzapur,1,🆕 New Customers
65134271,1582.99,3,527.6633333333333,173,Ajmer,3,💤 At-Risk Customers
65221572,989.88,1,989.88,384,Delhi,1,🆕 New Customers
65294340,3968.97,3,1322.99,207,Jamalpur,0,👑 Champions
65368179,1645.26,1,1645.26,55,Bokaro,2,💛 Loyal Customers
65396354,1446.18,1,1446.18,169,Hindupur,2,💛 Loyal Customers
65406127,2372.85,3,790.9499999999999,170,Nangloi Jat,3,💤 At-Risk Customers
65426878,952.5400000000001,2,476.27000000000004,169,Nagpur,3,💤 At-Risk Customers
65488134,4227.21,5,845.442,8,Agra,0,👑 Champions
65514005,3817.6199999999994,6,636.2699999999999,86,Dhanbad,0,👑 Champions
65543312,795.36,1,795.36,455,Mumbai,1,🆕 New Customers
65559853,703.98,2,351.99,30,Kamarhati,3,💤 At-Risk Customers
65570302,2366.62,3,788.8733333333333,52,Deoghar,3,💤 At-Risk Customers
65618148,2287.41,2,1143.705,126,Gandhinagar,3,💤 At-Risk Customers
65660660,1132.3799999999999,2,566.1899999999999,158,Gangtok,3,💤 At-Risk Customers
65772743,390.03,1,390.03,243,Erode,1,🆕 New Customers
65782437,802.83,1,802.83,199,Haldia,3,💤 At-Risk Customers
65815155,5350.66,5,1070.132,24,Bangalore,0,👑 Champions
65895091,2150.3199999999997,3,716.7733333333332,235,Orai,3,💤 At-Risk Customers
65903057,4705.51,3,1568.5033333333333,121,Uluberia,0,👑 Champions
65963876,2938.67,2,1469.335,200,Loni,2,💛 Loyal Customers
66023110,1700.95,3,566.9833333333333,275,Kottayam,3,💤 At-Risk Customers
66130660,2435.13,2,1217.565,551,Gandhinagar,1,🆕 New Customers
66135710,2868.6400000000003,3,956.2133333333335,78,Ramgarh,3,💤 At-Risk Customers
66140659,1636.47,1,1636.47,473,Ongole,2,💛 Loyal Customers
66233704,608.0,1,608.0,227,Jorhat,1,🆕 New Customers
66252737,998.52,1,998.52,407,Warangal,1,🆕 New Customers
66269844,2958.43,2,1479.215,287,Ghaziabad,2,💛 Loyal Customers
66310963,5198.0,5,1039.6,1,Dewas,0,👑 Champions
66354642,1346.8700000000001,2,673.4350000000001,60,Tenali,3,💤 At-Risk Customers
66359719,3069.6800000000003,2,1534.8400000000001,240,Nagercoil,2,💛 Loyal Customers
66427343,2270.13,2,1135.065,83,Dewas,3,💤 At-Risk Customers
66440188,989.3700000000001,1,989.3700000000001,89,Haldia,3,💤 At-Risk Customers
66485571,2950.8,3,983.6,63,Ratlam,0,👑 Champions
66499992,537.64,2,268.82,214,Haridwar,3,💤 At-Risk Customers
66629497,102.44,1,102.44,226,Vellore,1,🆕 New Customers
66655397,4539.0,5,907.8,148,Pali,0,👑 Champions
66710182,1418.16,1,1418.16,93,Korba,2,💛 Loyal Customers
66742602,3725.58,4,931.395,160,Jalna,0,👑 Champions
66761643,2951.29,2,1475.645,46,Anand,2,💛 Loyal Customers
66766629,3828.09,3,1276.03,263,Gulbarga,0,👑 Champions
66768157,3311.24,3,1103.7466666666667,50,Singrauli,0,👑 Champions
66866026,37.8,1,37.8,158,Ahmedabad,3,💤 At-Risk Customers
66886852,3223.64,2,1611.82,43,Korba,2,💛 Loyal Customers
66932104,2837.67,4,709.4175,185,Shahjahanpur,0,👑 Champions
66943324,5767.05,4,1441.7625,69,Gorakhpur,0,👑 Champions
67046342,1021.98,1,1021.98,594,Vadodara,1,🆕 New Customers
67092149,2451.3,5,490.26000000000005,92,Davanagere,0,👑 Champions
67215939,3601.33,4,900.3325,97,Erode,0,👑 Champions
67271824,328.51,1,328.51,55,Salem,3,💤 At-Risk Customers
67277562,4075.99,3,1358.6633333333332,260,Ghaziabad,0,👑 Champions
67302239,1065.14,1,1065.14,108,Kozhikode,3,💤 At-Risk Customers
67310893,2108.35,3,702.7833333333333,151,Chennai,3,💤 At-Risk Customers
67340606,5801.29,3,1933.7633333333333,20,Tirunelveli,0,👑 Champions
67383024,2522.7200000000003,2,1261.3600000000001,145,Kollam,2,💛 Loyal Customers
67386193,5669.900000000001,5,1133.98,58,Pali,0,👑 Champions
67465084,3329.7000000000003,2,1664.8500000000001,286,Ratlam,2,💛 Loyal Customers
67528368,97.1,1,97.1,126,Suryapet,3,💤 At-Risk Customers
67538982,8339.94,5,1667.988,117,Shivpuri,0,👑 Champions
67696145,4163.37,3,1387.79,102,Bettiah,0,👑 Champions
67701771,395.82,1,395.82,186,Mathura,3,💤 At-Risk Customers
67708491,6767.33,6,1127.8883333333333,4,Patiala,0,👑 Champions
67711384,3314.19,2,1657.095,69,Bilaspur,2,💛 Loyal Customers
67729191,4578.67,5,915.734,10,Karimnagar,0,👑 Champions
67749649,1757.6,1,1757.6,342,Mira-Bhayandar,2,💛 Loyal Customers
67829645,2987.3900000000003,2,1493.6950000000002,126,Jamalpur,2,💛 Loyal Customers
67896836,340.36,1,340.36,113,Gulbarga,3,💤 At-Risk Customers
67908555,6223.54,4,1555.885,173,Chittoor,0,👑 Champions
67918495,5985.16,4,1496.29,89,Ratlam,0,👑 Champions
67952740,3542.9900000000002,4,885.7475000000001,39,Raebareli,0,👑 Champions
68016312,4360.11,3,1453.37,150,Orai,0,👑 Champions
68063317,3221.7000000000003,2,1610.8500000000001,391,Muzaffarnagar,2,💛 Loyal Customers
68159723,3402.06,4,850.515,23,Orai,0,👑 Champions
68219091,4318.51,3,1439.5033333333333,220,Ongole,0,👑 Champions
68307253,765.76,1,765.76,405,Dewas,1,🆕 New Customers
68341636,4028.05,3,1342.6833333333334,6,Aurangabad,0,👑 Champions
68419593,1140.03,2,570.015,386,Patna,1,🆕 New Customers
68475914,1307.26,2,653.63,522,Kishanganj,1,🆕 New Customers
68486301,514.77,2,257.385,253,Kanpur,3,💤 At-Risk Customers
68661619,1816.65,2,908.325,140,Darbhanga,3,💤 At-Risk Customers
68692574,2034.1799999999998,2,1017.0899999999999,124,Bharatpur,3,💤 At-Risk Customers
68703613,4729.46,5,945.892,103,Imphal,0,👑 Champions
68714053,2099.73,2,1049.865,443,Nanded,1,🆕 New Customers
68906393,44.28,1,44.28,103,Jalgaon,3,💤 At-Risk Customers
68939350,878.07,1,878.07,578,Machilipatnam,1,🆕 New Customers
68941950,2957.19,5,591.438,20,Bhusawal,0,👑 Champions
68965787,7377.360000000001,5,1475.4720000000002,54,Dhule,0,👑 Champions
68985290,2712.7799999999997,2,1356.3899999999999,228,Ujjain,2,💛 Loyal Customers
69034027,530.85,1,530.85,160,Nagaon,3,💤 At-Risk Customers
