customer_id,total_spent,total_orders,avg_basket,last_order_date,days_since_last,cluster,segment
44139071,1566.14,2,783.07,2024-01-08 04:39:13,301,1,🆕 New Customers
44149982,2666.09,4,666.5225,2024-07-12 07:44:16,115,0,👑 Champions
44174426,53.49,1,53.49,2023-06-09 12:10:20,514,1,🆕 New Customers
44198187,831.1,1,831.1,2023-08-19 14:17:49,443,1,🆕 New Customers
44223796,1532.5,4,383.125,2024-09-30 23:40:49,34,3,💤 At-Risk Customers
44269569,4513.92,3,1504.64,2024-09-18 12:49:11,47,0,👑 Champions
44409533,2375.16,4,593.79,2024-07-06 11:59:17,121,0,👑 Champions
44410149,8067.66,6,1344.61,2024-05-18 02:42:09,170,0,👑 Champions
44477365,2928.99,2,1464.495,2024-05-03 14:50:27,185,2,💛 Loyal Customers
44557943,1784.49,2,892.245,2023-09-07 20:00:27,424,1,🆕 New Customers
44562310,3445.87,3,1148.6233333333332,2023-10-08 04:09:20,393,2,💛 Loyal Customers
44589829,4467.56,4,1116.89,2024-07-14 12:58:37,113,0,👑 Champions
44723662,2898.07,2,1449.035,2023-08-22 00:07:05,440,2,💛 Loyal Customers
44776601,983.6899999999999,2,491.84499999999997,2024-06-22 10:00:22,135,3,💤 At-Risk Customers
44828791,3118.06,4,779.515,2024-08-08 08:14:01,88,0,👑 Champions
44859592,22.04,1,22.04,2024-07-25 06:19:25,102,3,💤 At-Risk Customers
44888581,1195.27,2,597.635,2024-09-28 15:27:48,37,3,💤 At-Risk Customers
44928499,2102.11,2,1051.055,2023-07-19 04:15:07,474,1,🆕 New Customers
45028365,2453.1,2,1226.55,2023-12-28 16:43:38,312,2,💛 Loyal Customers
45033270,1959.98,1,1959.98,2024-08-13 07:23:10,83,2,💛 Loyal Customers
45052594,1418.82,3,472.94,2024-05-23 22:19:58,164,3,💤 At-Risk Customers
45066676,2370.13,3,790.0433333333334,2024-10-02 06:57:04,33,3,💤 At-Risk Customers
45071436,1378.01,2,689.005,2024-02-04 17:00:23,274,3,💤 At-Risk Customers
45166203,3229.32,4,807.33,2024-05-03 13:04:47,185,0,👑 Champions
45314389,2229.6800000000003,2,1114.8400000000001,2024-10-02 10:25:13,33,3,💤 At-Risk Customers
45323391,1922.9,3,640.9666666666667,2024-07-07 09:17:06,120,3,💤 At-Risk Customers
45383958,317.8,1,317.8,2024-02-24 14:06:37,254,1,🆕 New Customers
45477575,5106.6,5,1021.32,2024-09-23 13:07:12,42,0,👑 Champions
45481936,522.93,2,261.465,2024-08-15 20:41:26,80,3,💤 At-Risk Customers
45546750,657.8,1,657.8,2024-02-10 07:52:23,268,1,🆕 New Customers
45586151,1179.88,3,393.29333333333335,2024-06-09 18:01:59,148,3,💤 At-Risk Customers
45659330,1605.9700000000003,3,535.3233333333334,2024-03-10 20:52:16,238,3,💤 At-Risk Customers
45700473,4716.87,3,1572.29,2024-01-10 23:12:29,298,0,👑 Champions
45700739,150.89999999999998,2,75.44999999999999,2024-04-05 10:26:34,213,3,💤 At-Risk Customers
45708879,4452.389999999999,3,1484.1299999999999,2024-10-15 19:30:03,20,0,👑 Champions
45804389,4753.06,3,1584.3533333333335,2024-07-10 07:11:29,117,0,👑 Champions
45868300,1757.9299999999998,3,585.9766666666666,2024-06-06 21:04:35,150,3,💤 At-Risk Customers
46023497,953.46,1,953.46,2024-06-15 21:30:18,141,3,💤 At-Risk Customers
46088132,834.78,1,834.78,2024-02-26 03:07:04,252,1,🆕 New Customers
46185579,3284.1899999999996,4,821.0474999999999,2024-10-13 12:41:47,22,0,👑 Champions
46208150,4905.6900000000005,4,1226.4225000000001,2024-06-18 20:01:36,139,0,👑 Champions
46313756,3564.39,3,1188.1299999999999,2024-04-25 10:38:55,193,0,👑 Champions
46378942,856.89,1,856.89,2023-09-24 14:15:04,407,1,🆕 New Customers
46504355,7227.630000000001,5,1445.5260000000003,2023-12-02 12:47:08,338,0,👑 Champions
46515922,2633.67,1,2633.67,2024-10-25 21:54:38,9,2,💛 Loyal Customers
46563355,1158.3799999999999,2,579.1899999999999,2024-09-29 11:06:50,36,3,💤 At-Risk Customers
46564935,2127.2400000000002,1,2127.2400000000002,2023-12-12 21:18:05,327,2,💛 Loyal Customers
46615831,2566.29,3,855.43,2024-02-12 20:15:18,266,3,💤 At-Risk Customers
46623192,5180.98,6,863.4966666666666,2024-06-26 13:15:57,131,0,👑 Champions
46629917,3341.8300000000004,3,1113.9433333333334,2024-03-29 20:09:02,220,0,👑 Champions
46675763,713.69,2,356.845,2023-11-26 03:57:27,344,1,🆕 New Customers
46682777,359.98,1,359.98,2023-07-08 20:42:32,484,1,🆕 New Customers
46684081,1249.9499999999998,1,1249.9499999999998,2024-02-11 09:20:45,267,2,💛 Loyal Customers
46686696,1935.5,3,645.1666666666666,2024-10-17 13:55:44,18,3,💤 At-Risk Customers
46699982,6436.32,4,1609.08,2023-12-19 20:18:46,321,0,👑 Champions
46717997,3052.58,3,1017.5266666666666,2024-10-07 14:04:11,28,0,👑 Champions
46741896,4767.67,4,1191.9175,2024-10-11 15:31:32,24,0,👑 Champions
46802633,1276.57,2,638.285,2024-10-20 08:34:38,15,3,💤 At-Risk Customers
46828932,1101.24,1,1101.24,2023-05-17 06:52:38,537,1,🆕 New Customers
46836361,3640.37,2,1820.185,2024-10-06 06:32:32,29,2,💛 Loyal Customers
46848302,3513.39,2,1756.695,2023-05-17 20:56:25,536,2,💛 Loyal Customers
46875863,3050.21,4,762.5525,2024-10-04 03:16:47,31,0,👑 Champions
46876240,2717.7999999999997,3,905.9333333333333,2024-08-25 19:41:28,71,3,💤 At-Risk Customers
46885873,2555.41,2,1277.705,2024-05-13 07:04:41,175,2,💛 Loyal Customers
46989310,4554.72,4,1138.68,2024-08-25 11:26:15,71,0,👑 Champions
47043878,2446.0699999999997,2,1223.0349999999999,2024-05-01 10:47:18,187,2,💛 Loyal Customers
47125914,1108.1100000000001,2,554.0550000000001,2024-01-06 07:43:13,303,1,🆕 New Customers
47206881,2464.84,3,821.6133333333333,2023-12-01 19:44:39,339,3,💤 At-Risk Customers
47215976,3038.71,3,1012.9033333333333,2024-07-22 22:17:01,104,0,👑 Champions
47274329,3522.7000000000007,4,880.6750000000002,2024-01-13 09:26:19,296,0,👑 Champions
47295676,846.0799999999999,2,423.03999999999996,2023-12-07 02:25:53,333,1,🆕 New Customers
47387512,461.16,1,461.16,2023-10-01 11:20:21,400,1,🆕 New Customers
47503133,1264.8500000000001,3,421.61666666666673,2024-03-15 05:55:57,234,3,💤 At-Risk Customers
47515046,5399.91,2,2699.955,2023-06-10 18:37:56,513,2,💛 Loyal Customers
47577193,3652.6,3,1217.5333333333333,2024-08-28 16:56:29,68,0,👑 Champions
47590944,322.9,3,107.63333333333333,2024-07-02 12:55:31,125,3,💤 At-Risk Customers
47618810,1178.42,2,589.21,2023-09-09 04:46:10,422,1,🆕 New Customers
47625855,7891.08,6,1315.18,2024-10-16 06:51:41,19,0,👑 Champions
47822591,1851.3,1,1851.3,2023-04-30 19:35:17,554,2,💛 Loyal Customers
47939657,553.72,2,276.86,2024-10-07 07:48:35,28,3,💤 At-Risk Customers
47955004,5101.33,3,1700.4433333333334,2024-01-28 03:46:56,281,0,👑 Champions
47990044,651.93,1,651.93,2024-05-09 03:55:26,179,3,💤 At-Risk Customers
48002829,2515.15,2,1257.575,2024-07-19 01:27:35,108,3,💤 At-Risk Customers
48033969,454.49,2,227.245,2024-07-10 01:32:46,117,3,💤 At-Risk Customers
48150243,755.88,2,377.94,2024-05-31 16:08:45,157,3,💤 At-Risk Customers
48158494,1875.0900000000001,2,937.5450000000001,2023-05-13 21:35:00,540,1,🆕 New Customers
48160359,1106.06,2,553.03,2023-12-20 23:53:02,319,1,🆕 New Customers
48167795,1790.1599999999999,2,895.0799999999999,2024-09-03 22:45:37,61,3,💤 At-Risk Customers
48228547,5960.07,4,1490.0175,2024-05-10 13:53:48,178,0,👑 Champions
48268435,2362.39,2,1181.195,2024-09-21 17:43:45,44,3,💤 At-Risk Customers
48281892,4698.58,4,1174.645,2024-06-28 08:57:17,129,0,👑 Champions
48284116,2267.42,2,1133.71,2023-11-21 04:48:59,349,2,💛 Loyal Customers
48358028,3512.63,3,1170.8766666666668,2024-08-15 15:36:43,81,0,👑 Champions
48409448,4568.41,2,2284.205,2024-05-21 02:04:06,167,2,💛 Loyal Customers
48418662,3872.4100000000003,4,968.1025000000001,2024-10-16 15:56:16,19,0,👑 Champions
48481702,168.4,1,168.4,2024-08-17 10:02:54,79,3,💤 At-Risk Customers
48511124,2680.58,2,1340.29,2024-04-15 02:48:52,203,2,💛 Loyal Customers
48554440,4002.54,3,1334.18,2024-06-21 02:56:30,136,0,👑 Champions
48716374,2795.54,2,1397.77,2023-12-19 13:40:46,321,2,💛 Loyal Customers
48730063,3030.2599999999998,2,1515.1299999999999,2023-12-10 10:34:10,330,2,💛 Loyal Customers
48765625,1813.08,1,1813.08,2024-07-02 22:31:53,124,2,💛 Loyal Customers
48776805,6286.349999999999,3,2095.45,2024-10-07 10:23:41,28,0,👑 Champions
48778633,2721.23,3,907.0766666666667,2023-10-08 11:26:54,393,1,🆕 New Customers
48943848,353.78,2,176.89,2023-12-31 11:47:11,309,1,🆕 New Customers
49050014,2707.38,2,1353.69,2024-03-30 13:45:50,219,2,💛 Loyal Customers
49117070,1863.22,1,1863.22,2024-08-27 00:02:31,69,2,💛 Loyal Customers
49136375,5348.91,4,1337.2275,2024-10-05 00:23:02,30,0,👑 Champions
49147776,3090.9399999999996,3,1030.3133333333333,2024-08-23 05:00:22,73,0,👑 Champions
49152878,5368.82,4,1342.205,2024-07-16 01:14:38,111,0,👑 Champions
49241309,1699.49,2,849.745,2024-03-03 22:15:37,245,3,💤 At-Risk Customers
49258916,659.58,1,659.58,2023-04-13 08:26:05,571,1,🆕 New Customers
49260858,690.08,1,690.08,2023-05-03 12:11:25,551,1,🆕 New Customers
49371494,758.24,2,379.12,2023-12-21 00:30:48,319,1,🆕 New Customers
49433260,3290.879999999999,5,658.1759999999998,2024-07-17 19:35:11,110,0,👑 Champions
49449238,541.49,2,270.745,2024-06-15 18:53:44,142,3,💤 At-Risk Customers
49457685,680.72,1,680.72,2024-03-15 11:23:08,234,1,🆕 New Customers
49529811,4668.530000000001,4,1167.1325000000002,2024-03-15 15:16:26,234,0,👑 Champions
49617531,787.55,2,393.775,2023-07-10 08:05:17,483,1,🆕 New Customers
49617892,2926.65,3,975.5500000000001,2024-10-18 04:31:16,17,0,👑 Champions
49756591,1713.79,3,571.2633333333333,2024-02-24 05:35:57,254,3,💤 At-Risk Customers
49769532,197.39,1,197.39,2023-12-10 02:54:11,330,1,🆕 New Customers
49795571,2652.33,3,884.11,2024-11-02 11:28:29,2,3,💤 At-Risk Customers
49806393,3476.9300000000003,4,869.2325000000001,2024-03-03 22:07:45,245,0,👑 Champions
49833888,878.8,1,878.8,2023-10-23 07:46:00,378,1,🆕 New Customers
49869358,1350.92,1,1350.92,2024-06-07 17:13:55,150,2,💛 Loyal Customers
49881540,4844.49,2,2422.245,2023-11-19 17:07:48,351,2,💛 Loyal Customers
49915498,2823.57,1,2823.57,2024-01-19 19:08:25,290,2,💛 Loyal Customers
49970560,4261.75,3,1420.5833333333333,2024-09-13 23:51:04,51,0,👑 Champions
49985597,2449.3199999999997,2,1224.6599999999999,2024-09-15 22:20:56,49,3,💤 At-Risk Customers
50015282,177.36,2,88.68,2024-09-14 07:00:20,51,3,💤 At-Risk Customers
50045027,1724.56,1,1724.56,2023-10-05 08:20:29,396,2,💛 Loyal Customers
50080663,3330.0299999999997,3,1110.01,2024-08-27 19:41:12,69,0,👑 Champions
50105174,1425.0800000000002,2,712.5400000000001,2023-06-01 16:31:24,522,1,🆕 New Customers
50229203,1697.6599999999999,2,848.8299999999999,2024-10-24 08:05:56,11,3,💤 At-Risk Customers
50392139,988.34,1,988.34,2023-12-06 05:40:58,334,1,🆕 New Customers
50484778,80.25,1,80.25,2023-09-11 08:45:57,420,1,🆕 New Customers
50518311,1839.7600000000002,2,919.8800000000001,2024-01-13 13:46:21,296,1,🆕 New Customers
50527764,785.67,1,785.67,2023-05-13 03:52:37,541,1,🆕 New Customers
50557979,4091.5,4,1022.875,2024-07-01 21:17:49,125,0,👑 Champions
50572914,3339.2200000000003,2,1669.6100000000001,2023-04-23 05:36:37,561,2,💛 Loyal Customers
50630016,1403.13,2,701.565,2024-06-23 14:18:16,134,3,💤 At-Risk Customers
50632192,3463.98,3,1154.66,2024-03-20 21:38:09,228,0,👑 Champions
50650215,659.58,1,659.58,2023-08-31 04:13:51,431,1,🆕 New Customers
50652909,2174.52,1,2174.52,2023-10-22 16:03:26,379,2,💛 Loyal Customers
50680889,225.21,1,225.21,2024-03-11 20:19:32,238,1,🆕 New Customers
50760752,3741.0299999999997,2,1870.5149999999999,2024-06-16 19:05:12,141,2,💛 Loyal Customers
50781611,1233.84,3,411.28,2024-07-11 12:45:49,116,3,💤 At-Risk Customers
50899600,2039.79,4,509.9475,2024-07-18 14:39:59,109,3,💤 At-Risk Customers
50953418,3516.45,2,1758.225,2023-09-09 13:11:42,422,2,💛 Loyal Customers
50968312,1833.86,3,611.2866666666666,2024-03-13 22:01:27,235,3,💤 At-Risk Customers
51014003,2519.78,2,1259.89,2023-10-17 11:44:35,384,2,💛 Loyal Customers
51034600,2186.9700000000003,2,1093.4850000000001,2024-09-02 20:09:02,63,3,💤 At-Risk Customers
51040116,975.24,1,975.24,2023-12-11 19:39:16,329,1,🆕 New Customers
51048402,804.98,2,402.49,2024-03-16 19:24:52,233,3,💤 At-Risk Customers
51119088,2313.49,4,578.3725,2024-06-05 05:16:03,152,3,💤 At-Risk Customers
51174875,1662.26,2,831.13,2024-10-19 06:57:40,16,3,💤 At-Risk Customers
51341672,1971.6,3,657.1999999999999,2024-09-28 03:12:58,37,3,💤 At-Risk Customers
51387106,39.75,1,39.75,2024-07-26 18:45:20,101,3,💤 At-Risk Customers
51476157,6690.860000000001,4,1672.7150000000001,2024-11-04 01:16:31,0,0,👑 Champions
51503088,3616.13,3,1205.3766666666668,2023-12-08 09:08:03,332,2,💛 Loyal Customers
51544662,857.76,2,428.88,2024-02-21 09:01:55,257,3,💤 At-Risk Customers
51547198,2357.0099999999998,1,2357.0099999999998,2024-04-17 14:33:32,201,2,💛 Loyal Customers
51556553,976.55,1,976.55,2024-05-14 00:59:20,174,3,💤 At-Risk Customers
51557673,890.96,1,890.96,2024-04-16 02:03:25,202,3,💤 At-Risk Customers
51592174,2339.13,3,779.71,2023-12-30 17:50:47,310,3,💤 At-Risk Customers
51661209,3879.21,5,775.842,2024-10-19 04:23:53,16,0,👑 Champions
51669263,4459.66,3,1486.5533333333333,2024-03-06 11:57:35,243,0,👑 Champions
51670882,6662.05,5,1332.41,2024-05-26 07:53:37,162,0,👑 Champions
51812283,342.94,1,342.94,2023-11-18 10:31:04,352,1,🆕 New Customers
51833636,668.79,2,334.395,2024-01-03 07:30:25,306,1,🆕 New Customers
51872499,1366.7199999999998,2,683.3599999999999,2024-07-29 20:56:08,97,3,💤 At-Risk Customers
51945420,2365.49,2,1182.745,2024-03-27 08:38:09,222,2,💛 Loyal Customers
51994597,3007.42,2,1503.71,2024-11-02 10:51:18,2,2,💛 Loyal Customers
52001314,1608.12,2,804.06,2023-12-23 03:20:12,317,1,🆕 New Customers
52032226,2896.67,2,1448.335,2024-05-03 21:25:40,184,2,💛 Loyal Customers
52048413,928.86,1,928.86,2024-03-23 03:57:00,226,3,💤 At-Risk Customers
52075070,1105.5,2,552.75,2024-08-09 21:38:00,86,3,💤 At-Risk Customers
52085702,2899.45,4,724.8625,2024-10-24 05:41:04,11,0,👑 Champions
52215833,1312.98,2,656.49,2024-03-04 08:49:03,245,3,💤 At-Risk Customers
52279849,327.09000000000003,1,327.09000000000003,2023-07-11 09:54:59,482,1,🆕 New Customers
52337289,672.73,1,672.73,2023-03-21 12:31:23,594,1,🆕 New Customers
52409516,1458.34,4,364.585,2024-10-21 21:55:22,13,3,💤 At-Risk Customers
52417972,852.51,3,284.17,2024-06-21 22:46:59,135,3,💤 At-Risk Customers
52428250,4807.96,3,1602.6533333333334,2024-10-03 00:22:31,32,0,👑 Champions
52613657,3735.45,2,1867.725,2024-09-02 23:59:51,62,2,💛 Loyal Customers
52672659,932.61,1,932.61,2024-04-10 17:18:57,208,3,💤 At-Risk Customers
52678787,642.56,1,642.56,2024-10-21 02:14:42,14,3,💤 At-Risk Customers
52757321,5518.379999999999,4,1379.5949999999998,2024-09-23 17:51:26,42,0,👑 Champions
52770036,1538.9299999999998,3,512.9766666666666,2024-01-16 05:36:12,293,3,💤 At-Risk Customers
52815265,237.62,1,237.62,2023-03-21 04:16:27,594,1,🆕 New Customers
52862822,2818.6499999999996,1,2818.6499999999996,2024-02-11 04:22:54,267,2,💛 Loyal Customers
52913011,2694.35,2,1347.175,2024-08-25 06:07:25,71,2,💛 Loyal Customers
52915166,635.64,1,635.64,2024-01-04 12:16:25,305,1,🆕 New Customers
53025962,2596.79,2,1298.395,2024-10-26 02:02:39,9,3,💤 At-Risk Customers
53076417,1123.6599999999999,2,561.8299999999999,2023-11-11 10:55:29,359,1,🆕 New Customers
53100521,87.3,1,87.3,2024-05-19 00:36:01,169,3,💤 At-Risk Customers
53292177,3673.45,3,1224.4833333333333,2023-12-17 14:29:17,323,2,💛 Loyal Customers
53299455,3948.74,3,1316.2466666666667,2024-08-15 12:33:04,81,0,👑 Champions
53332493,616.6700000000001,3,205.5566666666667,2024-09-07 06:11:07,58,3,💤 At-Risk Customers
53354003,3433.14,2,1716.57,2024-06-06 16:01:20,151,2,💛 Loyal Customers
53392567,1173.96,2,586.98,2023-10-04 08:14:42,397,1,🆕 New Customers
53399500,1728.66,1,1728.66,2024-09-02 02:58:44,63,2,💛 Loyal Customers
53538932,1464.92,2,732.46,2024-05-04 18:57:03,184,3,💤 At-Risk Customers
53557741,1765.02,1,1765.02,2024-02-21 21:53:21,256,2,💛 Loyal Customers
53624677,1883.16,3,627.72,2024-09-18 09:27:09,47,3,💤 At-Risk Customers
53636086,4565.23,4,1141.3075,2024-10-05 17:21:33,30,0,👑 Champions
53640286,506.02000000000004,2,253.01000000000002,2024-09-30 20:51:24,34,3,💤 At-Risk Customers
53782978,488.01,1,488.01,2023-05-19 05:22:03,535,1,🆕 New Customers
53815931,1879.1,1,1879.1,2023-11-19 03:22:27,351,2,💛 Loyal Customers
53974737,2401.77,2,1200.885,2024-08-03 04:51:31,93,3,💤 At-Risk Customers
54038173,863.18,1,863.18,2024-02-21 02:16:52,257,1,🆕 New Customers
54057428,874.78,1,874.78,2024-09-03 18:44:34,62,3,💤 At-Risk Customers
54139038,4626.79,3,1542.2633333333333,2024-09-16 12:33:23,49,0,👑 Champions
54145987,3174.38,3,1058.1266666666668,2024-10-13 15:25:55,22,0,👑 Champions
54216497,2804.25,1,2804.25,2023-09-14 17:57:43,417,2,💛 Loyal Customers
54222320,3148.26,2,1574.13,2023-06-22 02:54:54,501,2,💛 Loyal Customers
54338574,1265.54,2,632.77,2024-07-27 20:15:20,100,3,💤 At-Risk Customers
54347213,1709.46,2,854.73,2024-04-27 11:49:38,191,3,💤 At-Risk Customers
54375571,863.18,1,863.18,2023-09-09 07:18:51,422,1,🆕 New Customers
54580166,2720.45,3,906.8166666666666,2024-06-21 10:35:49,136,3,💤 At-Risk Customers
54619715,3992.3599999999997,2,1996.1799999999998,2023-12-28 09:54:53,312,2,💛 Loyal Customers
54680459,607.67,1,607.67,2023-10-31 16:21:00,370,1,🆕 New Customers
54730270,4092.53,4,1023.1325,2024-09-03 04:50:19,62,0,👑 Champions
54748429,1668.1599999999999,2,834.0799999999999,2024-09-14 10:42:22,51,3,💤 At-Risk Customers
54797119,1494.83,3,498.27666666666664,2024-06-27 18:33:11,130,3,💤 At-Risk Customers
54799731,1192.65,1,1192.65,2023-10-07 06:21:20,394,1,🆕 New Customers
54837637,1979.76,1,1979.76,2023-10-09 16:21:21,392,2,💛 Loyal Customers
54877984,1706.7399999999998,2,853.3699999999999,2024-04-15 01:47:11,203,3,💤 At-Risk Customers
54885705,1451.3,2,725.65,2024-03-04 18:42:25,245,3,💤 At-Risk Customers
54893418,4131.26,2,2065.63,2023-07-01 02:00:32,492,2,💛 Loyal Customers
54923640,4611.2,6,768.5333333333333,2024-11-02 08:51:51,2,0,👑 Champions
54952806,3794.1399999999994,3,1264.7133333333331,2024-08-22 01:54:12,74,0,👑 Champions
55007963,136.6,1,136.6,2024-09-06 01:07:42,59,3,💤 At-Risk Customers
55028958,1880.3400000000001,3,626.7800000000001,2024-02-17 19:48:14,261,3,💤 At-Risk Customers
55042740,2903.5,3,967.8333333333334,2024-03-31 08:06:56,218,3,💤 At-Risk Customers
55056284,2345.85,2,1172.925,2024-03-14 18:40:17,235,2,💛 Loyal Customers
55060796,4518.54,3,1506.18,2024-04-05 09:50:05,213,0,👑 Champions
55094848,1959.98,1,1959.98,2024-04-26 20:38:36,191,2,💛 Loyal Customers
55170753,2253.98,2,1126.99,2024-10-26 13:36:56,9,3,💤 At-Risk Customers
55278329,1441.9,1,1441.9,2023-09-28 11:21:00,403,2,💛 Loyal Customers
55404382,2938.24,2,1469.12,2024-11-01 16:44:12,3,2,💛 Loyal Customers
55425478,3259.8100000000004,3,1086.6033333333335,2024-09-22 20:04:15,43,0,👑 Champions
55472026,1775.57,2,887.785,2024-09-16 23:33:42,48,3,💤 At-Risk Customers
55552600,1690.3500000000001,1,1690.3500000000001,2023-08-21 08:46:05,441,2,💛 Loyal Customers
55693909,941.4,3,313.8,2024-02-01 21:59:31,276,3,💤 At-Risk Customers
55733729,2736.87,1,2736.87,2024-07-06 04:10:53,121,2,💛 Loyal Customers
55803572,309.0,1,309.0,2024-01-13 02:34:24,296,1,🆕 New Customers
55936462,1553.31,1,1553.31,2024-03-31 08:18:11,218,2,💛 Loyal Customers
55971849,506.31,2,253.155,2023-12-20 18:25:40,320,1,🆕 New Customers
56195475,2471.8999999999996,3,823.9666666666666,2024-08-31 16:03:49,65,3,💤 At-Risk Customers
56248757,801.81,1,801.81,2024-08-29 00:57:24,67,3,💤 At-Risk Customers
56250563,918.58,1,918.58,2023-07-28 08:25:29,465,1,🆕 New Customers
56352626,1648.41,1,1648.41,2023-09-12 03:03:03,419,2,💛 Loyal Customers
56441247,1602.42,4,400.605,2024-01-06 14:50:22,303,3,💤 At-Risk Customers
56457995,680.75,2,340.375,2024-09-16 01:11:00,49,3,💤 At-Risk Customers
56480776,136.6,1,136.6,2024-06-03 21:33:06,153,3,💤 At-Risk Customers
56548063,2463.21,3,821.07,2024-08-27 19:59:28,69,3,💤 At-Risk Customers
56572297,2253.01,3,751.0033333333334,2024-05-29 22:09:17,158,3,💤 At-Risk Customers
56604077,1377.62,2,688.81,2024-08-28 18:31:18,68,3,💤 At-Risk Customers
56764791,325.08,1,325.08,2023-06-26 16:35:06,497,1,🆕 New Customers
56780331,5479.4,3,1826.4666666666665,2023-12-28 17:28:42,312,0,👑 Champions
57063557,1652.42,1,1652.42,2023-08-22 19:11:32,440,2,💛 Loyal Customers
57081917,3044.95,5,608.99,2024-11-01 03:43:48,3,0,👑 Champions
57102800,892.15,3,297.3833333333333,2024-08-03 07:23:35,93,3,💤 At-Risk Customers
57207678,1755.96,1,1755.96,2024-06-20 01:00:52,137,2,💛 Loyal Customers
57213543,1598.92,1,1598.92,2023-08-17 07:32:10,445,2,💛 Loyal Customers
57217288,2771.52,1,2771.52,2024-07-31 20:55:35,95,2,💛 Loyal Customers
57291761,8426.84,6,1404.4733333333334,2024-10-26 04:59:57,9,0,👑 Champions
57331847,3032.7799999999997,2,1516.3899999999999,2024-05-11 04:29:41,177,2,💛 Loyal Customers
57340963,4114.1900000000005,4,1028.5475000000001,2024-07-11 16:06:45,116,0,👑 Champions
57360162,4263.7,3,1421.2333333333333,2024-07-16 18:56:51,111,0,👑 Champions
57392064,1988.8000000000002,4,497.20000000000005,2024-04-18 12:12:45,200,3,💤 At-Risk Customers
57474553,2132.2,2,1066.1,2024-10-25 04:02:42,10,3,💤 At-Risk Customers
57505804,1961.6,3,653.8666666666667,2024-09-25 20:16:31,40,3,💤 At-Risk Customers
57523973,4526.06,3,1508.6866666666667,2024-06-17 18:13:50,140,0,👑 Champions
57526322,3019.06,4,754.765,2024-10-13 02:34:41,22,0,👑 Champions
57537308,2930.3499999999995,3,976.7833333333332,2024-07-12 00:41:44,115,0,👑 Champions
57548210,58.59,1,58.59,2023-10-29 01:13:16,372,1,🆕 New Customers
57566548,2727.2,3,909.0666666666666,2024-10-17 13:13:23,18,3,💤 At-Risk Customers
57579640,1255.44,1,1255.44,2024-11-01 15:00:29,3,3,💤 At-Risk Customers
57642258,2111.34,3,703.7800000000001,2024-08-25 01:09:57,71,3,💤 At-Risk Customers
57658033,940.72,2,470.36,2023-06-19 08:05:51,504,1,🆕 New Customers
57662767,4383.5,2,2191.75,2024-09-27 18:32:45,38,2,💛 Loyal Customers
57674875,3183.41,2,1591.705,2024-01-19 19:01:10,290,2,💛 Loyal Customers
57765367,1126.33,2,563.165,2024-03-06 16:25:44,243,3,💤 At-Risk Customers
57770044,1046.65,2,523.325,2024-09-10 19:14:18,55,3,💤 At-Risk Customers
57833505,6747.530000000001,5,1349.506,2024-01-03 20:29:01,306,0,👑 Champions
57892837,1614.05,3,538.0166666666667,2024-03-22 11:38:50,227,3,💤 At-Risk Customers
57896058,1101.24,1,1101.24,2023-08-01 08:04:38,461,1,🆕 New Customers
57956497,2234.3199999999997,2,1117.1599999999999,2023-12-16 05:20:27,324,2,💛 Loyal Customers
57967753,4021.1499999999996,3,1340.3833333333332,2024-09-25 19:12:11,40,0,👑 Champions
58085779,702.54,1,702.54,2023-09-11 11:47:58,420,1,🆕 New Customers
58111297,5753.23,3,1917.743333333333,2024-09-10 15:50:36,55,0,👑 Champions
58115779,3585.93,2,1792.965,2024-01-23 12:27:16,286,2,💛 Loyal Customers
58152923,1336.44,1,1336.44,2023-11-04 14:02:24,366,1,🆕 New Customers
58170168,1120.8,3,373.59999999999997,2024-10-29 19:38:02,6,3,💤 At-Risk Customers
58214883,1584.06,2,792.03,2024-04-30 18:23:36,188,3,💤 At-Risk Customers
58415368,475.04,1,475.04,2023-05-07 18:03:53,547,1,🆕 New Customers
58505903,967.1500000000001,2,483.57500000000005,2024-08-22 02:04:33,74,3,💤 At-Risk Customers
58513300,2596.15,2,1298.075,2024-07-22 04:48:43,105,2,💛 Loyal Customers
58631874,597.91,1,597.91,2024-05-02 10:05:45,186,3,💤 At-Risk Customers
58644651,920.19,3,306.73,2024-04-02 17:11:26,216,3,💤 At-Risk Customers
58873572,117.18,1,117.18,2023-06-07 14:10:05,516,1,🆕 New Customers
58929595,816.23,2,408.115,2024-08-04 20:52:03,91,3,💤 At-Risk Customers
58942207,1300.5800000000002,2,650.2900000000001,2023-09-07 13:18:38,424,1,🆕 New Customers
58974323,1502.86,2,751.43,2024-05-27 08:15:29,161,3,💤 At-Risk Customers
58979427,2105.52,2,1052.76,2024-10-04 03:41:44,31,3,💤 At-Risk Customers
59009727,3004.2599999999998,2,1502.1299999999999,2024-05-12 13:19:57,176,2,💛 Loyal Customers
59094034,4246.88,4,1061.72,2024-07-20 08:44:16,107,0,👑 Champions
59095971,709.82,1,709.82,2024-08-24 22:51:27,71,3,💤 At-Risk Customers
59110513,3215.74,4,803.935,2024-10-16 16:03:22,19,0,👑 Champions
59141605,3449.29,3,1149.7633333333333,2024-09-17 13:06:27,48,0,👑 Champions
59197894,1266.42,1,1266.42,2024-09-09 21:59:31,55,3,💤 At-Risk Customers
59207798,131.98000000000002,2,65.99000000000001,2024-09-19 17:04:31,46,3,💤 At-Risk Customers
